gen,evals,sigma,success_rate,c1,cmu,lambda,min_var,max_var,niche
437,3619,12997.408486360191,1.0,0.34173973914201017,0.02311024531949102,7,1e-12,1.1921243151432327e-12,1
438,3626,13270.756906183373,0.0,0.30756576522780915,0.025421269851440123,7,1e-12,1.1042503507831907e-12,1
439,3633,13480.027605742473,0.5714285714285714,0.3383223417505901,0.022879142866296113,7,1e-12,1.0330723487828442e-12,1
440,3640,13211.822551684076,0.2857142857142857,0.3383223417505901,0.022879142866296113,7,1e-12,1e-12,1
441,3647,12725.675719994877,0.2857142857142857,0.3383223417505901,0.022879142866296113,7,1e-12,1e-12,1
442,3654,12403.365547024263,0.42857142857142855,0.3383223417505901,0.022879142866296113,7,1e-12,1e-12,1
443,3661,12410.861278510161,0.2857142857142857,0.3383223417505901,0.022879142866296113,7,1e-12,1.0292457634291682e-12,1
444,3668,12390.371595191316,0.14285714285714285,0.30449010757553113,0.025167057152925727,7,1e-12,1.3340822024455804e-12,1
445,3675,12189.274220119163,0.2857142857142857,0.30449010757553113,0.025167057152925727,7,1e-12,1.2055865996515568e-12,1
446,3682,12228.008529195427,0.42857142857142855,0.30449010757553113,0.025167057152925727,7,1e-12,1.2082455896914116e-12,1
447,3689,12367.92397504984,0.7142857142857143,0.33493911833308426,0.022650351437633155,7,1e-12,1.1246465708944442e-12,1
448,3696,12108.090438462448,0.2857142857142857,0.33493911833308426,0.022650351437633155,7,1e-12,1.0912094892668928e-12,1
449,3703,12288.969105517453,0.2857142857142857,0.33493911833308426,0.022650351437633155,7,1e-12,1.4901090694143895e-12,1
450,3710,11814.378563213133,0.42857142857142855,0.33493911833308426,0.022650351437633155,7,1e-12,1.2366085578313275e-12,1
451,3717,12330.418287507806,0.7142857142857143,0.3684330301663927,0.02038531629386984,7,1e-12,1.3925033738828036e-12,1
452,3724,11871.84156876603,0.0,0.3315897271497535,0.022423847923256825,7,1e-12,1.7869336687953134e-12,1
453,3731,12232.300215553625,0.0,0.2984307544347781,0.02466623271558251,7,1e-12,1.7365098740891632e-12,1
454,3738,12374.15692236576,0.2857142857142857,0.2984307544347781,0.02466623271558251,7,1e-12,1.5899198990141086e-12,1
455,3745,12512.725533914721,0.2857142857142857,0.2984307544347781,0.02466623271558251,7,1e-12,1.370121095160327e-12,1
456,3752,12439.873627635721,0.0,0.2685876789913003,0.027132855987140762,7,1e-12,1.1066925326971477e-12,1
457,3759,12273.81407054901,0.0,0.2417289110921703,0.02984614158585484,7,1e-12,1.1258704574218096e-12,1
458,3766,11607.506322139889,0.2857142857142857,0.2417289110921703,0.02984614158585484,7,1e-12,1.1070704985198792e-12,1
459,3773,11197.988462158404,0.8571428571428571,0.2659018022013873,0.026861527427269355,7,1e-12,1.3151383080079264e-12,1
460,3780,11315.699330189495,0.0,0.23931162198124858,0.02954768016999629,7,1e-12,1.2814117556361604e-12,1
461,3787,10837.699371530014,0.0,0.21538045978312373,0.03250244818699592,7,1e-12,1.2281446628003578e-12,1
462,3794,10705.893663819934,0.2857142857142857,0.21538045978312373,0.03250244818699592,7,1e-12,1.0566936358967926e-12,1
463,3801,10415.728634815476,0.42857142857142855,0.21538045978312373,0.03250244818699592,7,1e-12,1e-12,1
464,3808,9872.279930799003,0.2857142857142857,0.21538045978312373,0.03250244818699592,7,1e-12,1.047763363159964e-12,1
465,3815,9472.985293427133,0.42857142857142855,0.21538045978312373,0.03250244818699592,7,1e-12,1.1654467138460722e-12,1
466,3822,9295.780159872458,0.42857142857142855,0.21538045978312373,0.03250244818699592,7,1e-12,1.0550461042761982e-12,1
467,3829,8947.22517869962,0.14285714285714285,0.19384241380481135,0.035752693005695516,7,1e-12,1.0200839317691928e-12,1
468,3836,8742.946352689145,0.0,0.1744581724243302,0.03932796230626507,7,1e-12,1.1642411175820237e-12,1
469,3843,8724.75545088993,0.14285714285714285,0.15701235518189718,0.04326075853689158,7,1e-12,1.0232194622506009e-12,1
470,3850,8581.29122266363,0.2857142857142857,0.15701235518189718,0.04326075853689158,7,1e-12,1.054998335550775e-12,1
471,3857,8987.219657985393,0.42857142857142855,0.15701235518189718,0.04326075853689158,7,1e-12,1e-12,1
472,3864,9547.499264094531,0.7142857142857143,0.1727135907000869,0.03893468268320242,7,1e-12,1.2322213932678664e-12,1
473,3871,10795.998564474192,0.14285714285714285,0.15544223163007823,0.04282815095152267,7,1e-12,1.1293985254414341e-12,1
474,3878,11998.209206446089,0.14285714285714285,0.1398980084670704,0.04711096604667494,7,1e-12,1.0006675440222305e-12,1
475,3885,13409.27359622497,0.5714285714285714,0.15388780931377746,0.042399869442007444,7,1e-12,1e-12,1
476,3892,13993.793426204822,0.2857142857142857,0.15388780931377746,0.042399869442007444,7,1e-12,1.1210445129459045e-12,1
477,3898,14307.686281659948,0.3333333333333333,0.01541798803902277,0.007143250586288005,6,1e-12,1.1055049536891836e-12,1
478,3904,14746.857543477512,0.16666666666666666,0.013876189235120493,0.007857575644916806,6,1e-12,1.0927227037621283e-12,1
479,3910,14745.101914997633,0.16666666666666666,0.012488570311608445,0.008643333209408487,6,1e-12,1.0755492184383193e-12,1
480,3916,15328.79609634185,0.5,0.012488570311608445,0.008643333209408487,6,1e-12,1.0526013761223912e-12,1
481,3922,15230.60067859554,0.16666666666666666,0.011239713280447601,0.009507666530349335,6,1e-12,1.0335839715142134e-12,1
482,3928,15373.497231647467,0.16666666666666666,0.010115741952402842,0.01045843318338427,6,1e-12,1.0375105098114954e-12,1
483,3934,15983.27661175493,0.6666666666666666,0.011127316147643127,0.01,6,1e-12,1.0437167232528318e-12,1
484,3940,16439.67648975927,0.5,0.011127316147643127,0.01,6,1e-12,1.0313286744833137e-12,1
485,3946,17170.002655476823,0.3333333333333333,0.011127316147643127,0.01,6,1e-12,1.0162451735085434e-12,1
486,3952,17984.33957849692,0.8333333333333334,0.01224004776240744,0.01,6,1e-12,1.0015210180570465e-12,1
487,3958,18987.652537468948,0.16666666666666666,0.011016042986166695,0.011000000000000001,6,1e-12,1e-12,1
488,3964,19721.31491023038,0.0,0.01,0.012100000000000001,6,1e-12,1e-12,1
489,3970,21533.968147381638,0.16666666666666666,0.01,0.013310000000000002,6,1e-12,1.0087225317102382e-12,1
490,3976,24470.66123759106,0.0,0.01,0.014641000000000003,6,1e-12,1.0167497374549909e-12,1
491,3982,27996.345401993556,0.3333333333333333,0.01,0.014641000000000003,6,1e-12,1.0168004531586176e-12,1
492,3988,29780.117814034344,0.16666666666666666,0.01,0.016105100000000004,6,1e-12,1e-12,1
493,3994,30898.337322082592,0.5,0.01,0.016105100000000004,6,1e-12,1e-12,1
494,4000,30372.743722564235,0.6666666666666666,0.011000000000000001,0.014494590000000003,6,1e-12,1.0095004458117185e-12,1
495,4006,28897.472560219605,0.0,0.01,0.015944049000000005,6,1e-12,1.0212290691642175e-12,1
496,4012,29016.89820782986,0.3333333333333333,0.01,0.015944049000000005,6,1e-12,1.0224443814268512e-12,1
497,4018,28730.665662316114,0.5,0.01,0.015944049000000005,6,1e-12,1.0030575617093373e-12,1
498,4024,27545.711080907386,0.6666666666666666,0.011000000000000001,0.014349644100000005,6,1e-12,1.001677255394444e-12,1
499,4030,26672.717607901785,0.3333333333333333,0.011000000000000001,0.014349644100000005,6,1e-12,1.0078170386700942e-12,1
500,4036,27432.688561847306,0.3333333333333333,0.011000000000000001,0.014349644100000005,6,1e-12,1.0009798064171468e-12,1
501,4042,26995.500272011195,0.3333333333333333,0.011000000000000001,0.014349644100000005,6,1e-12,1.027098252144382e-12,1
502,4048,28181.6783150469,1.0,0.012100000000000001,0.012914679690000005,6,1e-12,1.0555721389522635e-12,1
503,4054,29157.066663813,1.0,0.013310000000000002,0.011623211721000004,6,1e-12,1.0708394361322657e-12,1
504,4060,29508.554492898606,0.6666666666666666,0.014641000000000003,0.010460890548900004,6,1e-12,1.073564626938234e-12,1
505,4066,30371.205378416595,0.3333333333333333,0.014641000000000003,0.010460890548900004,6,1e-12,1.0568828460199113e-12,1
506,4072,31055.311043592825,0.16666666666666666,0.013176900000000004,0.011506979603790005,6,1e-12,1.0396125096708566e-12,1
507,4078,32266.205273361506,0.5,0.013176900000000004,0.011506979603790005,6,1e-12,1.0282018162012447e-12,1
508,4084,32818.65768218951,0.3333333333333333,0.013176900000000004,0.011506979603790005,6,1e-12,1.0118802974576308e-12,1
509,4090,32413.11513511008,0.3333333333333333,0.013176900000000004,0.011506979603790005,6,1e-12,1.0116936904297053e-12,1
510,4096,33150.048016450346,0.5,0.013176900000000004,0.011506979603790005,6,1e-12,1.0054784982902042e-12,1
511,4102,33678.204045924766,0.5,0.013176900000000004,0.011506979603790005,6,1e-12,1e-12,1
512,4108,30617.328990841255,0.6666666666666666,0.014494590000000005,0.010356281643411005,6,1e-12,1.065130759460058e-12,1
513,4114,29153.29489764716,0.6666666666666666,0.015944049000000005,0.01,6,1e-12,1.085362475236867e-12,1
514,4120,29411.653751152302,0.3333333333333333,0.015944049000000005,0.01,6,1e-12,1.0805468063868031e-12,1
515,4126,27376.046489050244,0.16666666666666666,0.014349644100000005,0.011000000000000001,6,1e-12,1.0596102746050624e-12,1
516,4132,26423.70489651558,0.16666666666666666,0.012914679690000005,0.012100000000000001,6,1e-12,1.0466239023068697e-12,1
517,4138,26133.785124268437,0.0,0.011623211721000004,0.013310000000000002,6,1e-12,1.077403528924023e-12,1
518,4144,26258.176912453415,0.3333333333333333,0.011623211721000004,0.013310000000000002,6,1e-12,1.05409153096983e-12,1
519,4150,26279.405623876904,0.3333333333333333,0.011623211721000004,0.013310000000000002,6,1e-12,1.0441276146601862e-12,1
520,4156,26114.025392911542,0.16666666666666666,0.010460890548900004,0.014641000000000003,6,1e-12,1.0482245593190456e-12,1
521,4162,25818.72328101373,0.3333333333333333,0.010460890548900004,0.014641000000000003,6,1e-12,1.0531063433031303e-12,1
522,4168,25490.68420922507,0.8333333333333334,0.011506979603790005,0.013176900000000004,6,1e-12,1.0365682147859468e-12,1
523,4174,25413.649789688734,1.0,0.012657677564169006,0.011859210000000004,6,1e-12,1.02207723932699e-12,1
524,4180,26135.585945683135,0.0,0.011391909807752105,0.013045131000000005,6,1e-12,1.0417970309912875e-12,1
525,4186,25677.942447885558,0.6666666666666666,0.012531100788527316,0.011740617900000005,6,1e-12,1.027052648898037e-12,1
526,4192,25043.69383395232,0.0,0.011277990709674585,0.012914679690000007,6,1e-12,1.0031692846076974e-12,1
527,4198,25588.251923295727,0.3333333333333333,0.011277990709674585,0.012914679690000007,6,1e-12,1.0346553926538222e-12,1
528,4204,26685.131861274775,0.6666666666666666,0.012405789780642044,0.011623211721000006,6,1e-12,1.0329790079580294e-12,1
529,4210,28594.194884811754,0.0,0.011165210802577841,0.012785532893100008,6,1e-12,1.0073148975705813e-12,1
530,4216,29037.281796742598,0.6666666666666666,0.012281731882835626,0.011506979603790006,6,1e-12,1.0127328177218158e-12,1
531,4222,29762.321653388608,0.0,0.011053558694552063,0.012657677564169008,6,1e-12,1.0338137615446209e-12,1
532,4228,29400.21569852235,0.8333333333333334,0.012158914564007271,0.011391909807752107,6,1e-12,1.0274347037566077e-12,1
533,4234,27725.192302154803,0.16666666666666666,0.010943023107606545,0.012531100788527318,6,1e-12,1.0620767075696897e-12,1
534,4240,25920.163797558176,0.5,0.010943023107606545,0.012531100788527318,6,1e-12,1.0703746309241216e-12,1
535,4246,24884.189324693856,0.3333333333333333,0.010943023107606545,0.012531100788527318,6,1e-12,1.061875096221141e-12,1
536,4252,23411.41305719251,0.16666666666666666,0.01,0.013784210867380051,6,1e-12,1.0430284202042168e-12,1
537,4258,22269.071749483835,0.6666666666666666,0.011000000000000001,0.012405789780642046,6,1e-12,1.0011205948790236e-12,1
538,4264,21612.9561491808,0.6666666666666666,0.012100000000000001,0.011165210802577841,6,1e-12,1e-12,1
539,4270,21388.315610402475,0.3333333333333333,0.012100000000000001,0.011165210802577841,6,1e-12,1.0029783321850458e-12,1
540,4276,21035.209535407437,0.0,0.010890000000000002,0.012281731882835626,6,1e-12,1e-12,1
541,4282,20941.820253878526,0.6666666666666666,0.011979000000000004,0.011053558694552063,6,1e-12,1e-12,1
542,4288,20067.5291666243,0.5,0.011979000000000004,0.011053558694552063,6,1e-12,1e-12,1
543,4294,18625.442666930518,0.5,0.011979000000000004,0.011053558694552063,6,1e-12,1e-12,1
544,4300,17594.891475806853,0.16666666666666666,0.010781100000000004,0.012158914564007271,6,1e-12,1e-12,1
545,4306,16993.432787926908,0.16666666666666666,0.01,0.013374806020408,6,1e-12,1.00052306842912e-12,1
546,4312,16863.307982904033,0.0,0.01,0.0147122866224488,6,1e-12,1.004004166380792e-12,1
547,4318,16891.955548944916,0.16666666666666666,0.01,0.01618351528469368,6,1e-12,1e-12,1
548,4324,16481.373528470976,0.3333333333333333,0.01,0.01618351528469368,6,1e-12,1e-12,1
549,4330,15967.278337062027,0.0,0.01,0.01780186681316305,6,1e-12,1e-12,1
550,4336,15730.39957718782,0.3333333333333333,0.01,0.01780186681316305,6,1e-12,1.0318307166052647e-12,1
551,4342,15404.61155207984,0.3333333333333333,0.01,0.01780186681316305,6,1e-12,1e-12,1
552,4348,15364.333151957451,0.5,0.01,0.01780186681316305,6,1e-12,1e-12,1
553,4354,16072.805672486411,0.3333333333333333,0.01,0.01780186681316305,6,1e-12,1.018525423589297e-12,1
554,4360,17807.724894157516,0.0,0.01,0.019582053494479355,6,1e-12,1.0124088975540107e-12,1
555,4366,19361.248806093765,0.0,0.01,0.021540258843927292,6,1e-12,1e-12,1
556,4372,19865.30722212074,0.0,0.01,0.023694284728320022,6,1e-12,1e-12,1
557,4378,20143.601650485205,0.3333333333333333,0.01,0.023694284728320022,6,1e-12,1.0188328846111423e-12,1
558,4384,20839.016749689763,0.16666666666666666,0.01,0.026063713201152028,6,1e-12,1.0643341792565211e-12,1
559,4390,20809.996912018538,0.0,0.01,0.028670084521267233,6,1e-12,1.010172230550425e-12,1
560,4396,20652.779716109235,0.3333333333333333,0.01,0.028670084521267233,6,1e-12,1.0029630853934264e-12,1
561,4402,20126.592344449982,0.6666666666666666,0.011000000000000001,0.02580307606914051,6,1e-12,1e-12,1
562,4408,19066.806540629917,0.0,0.01,0.028383383676054565,6,1e-12,1e-12,1
563,4414,17964.96054147006,0.0,0.01,0.031221722043660024,6,1e-12,1e-12,1
564,4420,16913.239854948763,0.3333333333333333,0.01,0.031221722043660024,6,1e-12,1.0020134006378379e-12,1
565,4426,15862.65562787506,0.0,0.01,0.03434389424802603,6,1e-12,1.1591817502163684e-12,1
566,4432,15365.127099848798,0.16666666666666666,0.01,0.037778283672828636,6,1e-12,1.1196486463812597e-12,1
567,4438,15131.487882596219,0.0,0.01,0.041556112040111504,6,1e-12,1.097605029448376e-12,1
568,4444,15173.76912346465,0.5,0.01,0.041556112040111504,6,1e-12,1.1710598792570644e-12,1
569,4450,14958.54244478475,0.0,0.01,0.045711723244122655,6,1e-12,1.0964679484220408e-12,1
570,4456,14684.330673107226,0.16666666666666666,0.01,0.05028289556853492,6,1e-12,1.067317801482683e-12,1
571,4462,14053.188364102487,0.16666666666666666,0.01,0.05531118512538842,6,1e-12,1e-12,1
572,4468,13480.567715292964,0.16666666666666666,0.01,0.06084230363792727,6,1e-12,1e-12,1
573,4474,13349.368196293004,0.0,0.01,0.06692653400172,6,1e-12,1.0586258031570975e-12,1
574,4480,13127.073683860126,0.3333333333333333,0.01,0.06692653400172,6,1e-12,1e-12,1
575,4486,12305.83610793401,0.0,0.01,0.073619187401892,6,1e-12,1.016494262281776e-12,1
576,4492,11879.213063684849,0.16666666666666666,0.01,0.0809811061420812,6,1e-12,1.0155901134476654e-12,1
577,4498,11194.622929573536,0.5,0.01,0.0809811061420812,6,1e-12,1e-12,1
578,4504,10752.710960931516,0.0,0.01,0.08907921675628934,6,1e-12,1.0890227273063582e-12,1
579,4510,10453.174493501032,0.5,0.01,0.08907921675628934,6,1e-12,1e-12,1
580,4516,10410.411559505379,0.6666666666666666,0.011000000000000001,0.08017129508066041,6,1e-12,1.0123508304294232e-12,1
581,4522,10439.504110620082,0.5,0.011000000000000001,0.08017129508066041,6,1e-12,1.009243437402872e-12,1
582,4528,9879.000450510302,0.3333333333333333,0.011000000000000001,0.08017129508066041,6,1e-12,1e-12,1
583,4534,9223.258188180771,0.16666666666666666,0.01,0.08818842458872646,6,1e-12,1e-12,1
584,4540,8770.905587320607,0.3333333333333333,0.01,0.08818842458872646,6,1e-12,1.0047114721620238e-12,1
585,4546,8219.132981269557,0.5,0.01,0.08818842458872646,6,1e-12,1e-12,1
586,4552,7935.205812456636,0.3333333333333333,0.01,0.08818842458872646,6,1e-12,1e-12,1
587,4558,7584.662853468056,1.0,0.011000000000000001,0.07936958212985382,6,1e-12,1e-12,1
588,4564,6766.058146651941,0.3333333333333333,0.011000000000000001,0.07936958212985382,6,1e-12,1.0133345417810531e-12,1
589,4570,6530.428633034593,0.6666666666666666,0.012100000000000001,0.07143262391686844,6,1e-12,1.025960904345911e-12,1
590,4576,6280.406860600108,0.5,0.012100000000000001,0.07143262391686844,6,1e-12,1.0003065229129658e-12,1
591,4582,6191.651054446988,0.6666666666666666,0.013310000000000002,0.0642893615251816,6,1e-12,1e-12,1
592,4588,6318.716183798832,0.5,0.013310000000000002,0.0642893615251816,6,1e-12,1e-12,1
593,4594,6312.57443778263,0.5,0.013310000000000002,0.0642893615251816,6,1e-12,1.0411511520123567e-12,1
594,4600,6323.139120650167,0.5,0.013310000000000002,0.0642893615251816,6,1e-12,1.0466673626017284e-12,1
595,4606,6210.258569815018,0.3333333333333333,0.013310000000000002,0.0642893615251816,6,1e-12,1.024887171396874e-12,1
596,4612,5776.810318641442,0.6666666666666666,0.014641000000000003,0.057860425372663435,6,1e-12,1.0058949420258388e-12,1
597,4618,5762.381091964133,0.6666666666666666,0.016105100000000004,0.052074382835397094,6,1e-12,1.026264745479616e-12,1
598,4624,5973.3681381036085,0.6666666666666666,0.017715610000000007,0.04686694455185739,6,1e-12,1e-12,1
599,4630,6017.284583639009,0.6666666666666666,0.019487171000000008,0.04218025009667165,6,1e-12,1.0144123181301782e-12,1
600,4636,5833.1436478068845,0.3333333333333333,0.019487171000000008,0.04218025009667165,6,1e-12,1e-12,1
601,4642,5941.221154796661,0.5,0.019487171000000008,0.04218025009667165,6,1e-12,1.1928503144417252e-12,1
602,4648,5641.267577613188,0.6666666666666666,0.021435888100000012,0.03796222508700449,6,1e-12,1.188729343640934e-12,1
603,4654,5359.219044174963,1.0,0.023579476910000015,0.034166002578304044,6,1e-12,1.128032718887127e-12,1
604,4660,5160.489124958614,0.5,0.023579476910000015,0.034166002578304044,6,1e-12,1.051451758350683e-12,1
605,4666,4756.643540604626,0.8333333333333334,0.025937424601000018,0.03074940232047364,6,1e-12,1e-12,1
606,4672,4506.03523216425,0.5,0.025937424601000018,0.03074940232047364,6,1e-12,1.002079587129528e-12,1
607,4678,4581.621666554138,1.0,0.02853116706110002,0.027674462088426277,6,1e-12,1.0408070222743468e-12,1
608,4684,4586.887565667314,0.8333333333333334,0.031384283767210024,0.02490701587958365,6,1e-12,1.0158285742031992e-12,1
609,4690,4681.272686457169,0.8333333333333334,0.03452271214393103,0.022416314291625286,6,1e-12,1.0070507698024174e-12,1
610,4696,4709.595690727714,0.6666666666666666,0.03797498335832414,0.020174682862462757,6,1e-12,1.0060990835446287e-12,1
611,4702,4755.606793461044,0.8333333333333334,0.04177248169415655,0.018157214576216482,6,1e-12,1e-12,1
612,4708,4633.861201424943,1.0,0.04594972986357221,0.016341493118594834,6,1e-12,1e-12,1
613,4714,4432.922657023163,1.0,0.050544702849929436,0.014707343806735352,6,1e-12,1.0211041560095083e-12,1
614,4720,4122.946311028572,1.0,0.05559917313492239,0.013236609426061816,6,1e-12,1e-12,1
615,4726,3882.92315737025,1.0,0.06115909044841463,0.011912948483455634,6,1e-12,1.1517802842011025e-12,1
616,4732,3789.858316224829,1.0,0.0672749994932561,0.010721653635110072,6,1e-12,1.1211133998442077e-12,1
617,4738,3725.5321316363284,1.0,0.07400249944258172,0.01,6,1e-12,1.0921128986178084e-12,1
618,4744,3608.2895206057265,1.0,0.0814027493868399,0.01,6,1e-12,1.106942530502158e-12,1
619,4750,3519.739057418896,0.8333333333333334,0.0895430243255239,0.01,6,1e-12,1.1095312501106737e-12,1
620,4756,3381.9358511756673,1.0,0.09849732675807629,0.01,6,1e-12,1.1025605487319018e-12,1
621,4762,3296.6665171467325,1.0,0.10834705943388392,0.01,6,1e-12,1.0515537732729857e-12,1
622,4768,3237.2963948051733,1.0,0.11918176537727232,0.01,6,1e-12,1.3353887827481787e-12,1
623,4774,3258.768228019575,1.0,0.13109994191499957,0.01,6,1e-12,1.2491186335569506e-12,1
624,4780,3344.9461472628204,1.0,0.14420993610649954,0.01,6,1e-12,1.4137722403742372e-12,1
625,4786,3393.459415400332,1.0,0.1586309297171495,0.01,6,1e-12,1.3327312960052864e-12,1
626,4792,3400.6638431607585,1.0,0.17449402268886446,0.01,6,1e-12,1.2406222094138613e-12,1
627,4798,3342.34662163304,1.0,0.19194342495775094,0.01,6,1e-12,1.5881352011705114e-12,1
628,4804,3418.6971001205216,1.0,0.21113776745352605,0.01,6,1e-12,1.7282482713404737e-12,1
629,4810,3408.7569734023073,1.0,0.23225154419887867,0.01,6,1e-12,1.5491478376284833e-12,1
630,4816,3312.0920444210624,1.0,0.25547669861876654,0.01,6,1e-12,1.443350861521664e-12,1
631,4822,3132.7857762990852,0.8333333333333334,0.2810243684806432,0.01,6,1e-12,1.5858881559482788e-12,1
632,4828,3109.555998526231,0.8333333333333334,0.30912680532870757,0.01,6,1e-12,2.383082001272528e-12,1
633,4834,3169.2353715459185,1.0,0.34003948586157834,0.01,6,1e-12,2.1289784473009113e-12,1
634,4840,3179.3918848856983,1.0,0.3740434344477362,0.01,6,1e-12,1.8988011118557977e-12,1
635,4846,3082.3764335252686,1.0,0.41144777789250986,0.01,6,1e-12,2.4818521744066534e-12,1
636,4852,3100.2119310771177,1.0,0.4525925556817609,0.01,6,1e-12,1.9349588454004677e-12,1
637,4858,3062.134638038064,1.0,0.497851811249937,0.01,6,1e-12,2.959815125179113e-12,1
638,4864,3092.6581175057277,0.8333333333333334,0.5476369923749307,0.01,6,1e-12,4.763784509938168e-12,1
639,4870,2918.1878097823023,0.8333333333333334,0.6024006916124238,0.01,6,1e-12,5.20343834661171e-12,1
640,4876,2887.598517602787,0.8333333333333334,0.6626407607736663,0.01,6,1e-12,1.0136409099144354e-11,1
641,4882,2918.4140769846763,0.8333333333333334,0.728904836851033,0.01,6,1e-12,1.9881246158054352e-11,1
642,4888,2908.0085233745876,0.6666666666666666,0.8017953205361363,0.01,6,1e-12,3.637624311900232e-11,1
643,4894,2833.3679241410573,1.0,0.8819748525897501,0.01,6,1e-12,2.6760784084536834e-11,1
644,4900,2801.2189005003825,0.6666666666666666,0.9,0.01,6,1e-12,3.4667067788150685e-11,1
645,4906,2921.6852743700847,1.0,0.9,0.01,6,1e-12,2.0326145977153828e-11,1
646,4912,3114.5331784145587,0.5,0.9,0.01,6,1e-12,2.9934367231414014e-11,1
647,4918,3365.625079160179,0.6666666666666666,0.9,0.01,6,1e-12,4.21352278349094e-11,1
648,4924,3641.432908309267,1.0,0.9,0.01,6,1e-12,4.8962035532765225e-11,1
649,4930,3883.8778787326755,1.0,0.9,0.01,6,1e-12,3.2285189380220374e-11,1
650,4936,4068.7388003991273,0.8333333333333334,0.9,0.01,6,1e-12,2.0791886804951943e-11,1
651,4942,3953.1707106885033,0.16666666666666666,0.81,0.011000000000000001,6,1e-12,1.3422612427848912e-11,1
652,4948,3899.6519345039565,1.0,0.8910000000000001,0.01,6,1e-12,7.871745900047992e-12,1
653,4954,4171.1757105653505,0.8333333333333334,0.9,0.01,6,1e-12,7.23217653384375e-12,1
654,4960,4168.416151254972,0.6666666666666666,0.9,0.01,6,1e-12,5.457038992171006e-12,1
655,4966,4016.9528793355403,1.0,0.9,0.01,6,1e-12,4.816270908840237e-12,1
656,4972,3923.144293382438,0.8333333333333334,0.9,0.01,6,1e-12,2.963797285996177e-12,1
657,4978,3910.1773545779542,1.0,0.9,0.01,6,1e-12,3.854622762678295e-12,1
658,4984,3978.0594947944896,1.0,0.9,0.01,6,1e-12,6.787449373942655e-12,1
659,4990,4210.828217663566,0.8333333333333334,0.9,0.01,6,1e-12,5.499311421738577e-12,1
660,4996,4388.784163526883,0.5,0.9,0.01,6,1e-12,1.4329170769467814e-11,1
661,5002,4299.4293919477705,0.8333333333333334,0.9,0.01,6,1e-12,8.94864547240311e-12,1
662,5007,4226.178162793613,0.6,0.017034483771853896,0.01,5,1e-12,8.73082039937695e-12,1
663,5012,4479.378690423363,0.6,0.018737932149039287,0.01,5,1e-12,8.75008688986664e-12,1
664,5017,4744.112757381208,1.0,0.020611725363943217,0.01,5,1e-12,8.696544261422154e-12,1
665,5022,4727.113750177671,0.8,0.02267289790033754,0.01,5,1e-12,8.481289769089305e-12,1
666,5027,4781.081972847477,0.4,0.02267289790033754,0.01,5,1e-12,8.183163303279372e-12,1
667,5032,4864.5898912267885,0.6,0.024940187690371297,0.01,5,1e-12,8.155370575620238e-12,1
668,5037,4875.66103336733,1.0,0.02743420645940843,0.01,5,1e-12,8.21991276031636e-12,1
669,5042,5038.608578571278,0.8,0.030177627105349276,0.01,5,1e-12,8.272569153242014e-12,1
670,5047,5340.235067243196,1.0,0.033195389815884206,0.01,5,1e-12,8.15231507801093e-12,1
671,5052,5758.321127366474,0.8,0.03651492879747263,0.01,5,1e-12,8.003056529514158e-12,1
672,5057,5712.0198349081575,0.6,0.0401664216772199,0.01,5,1e-12,7.754194457231557e-12,1
673,5062,5798.757098008605,0.6,0.044183063844941896,0.01,5,1e-12,7.595047967709175e-12,1
674,5067,5838.916940559097,0.4,0.044183063844941896,0.01,5,1e-12,7.378062024243512e-12,1
675,5072,6091.061849677323,0.2,0.044183063844941896,0.01,5,1e-12,7.397082083577769e-12,1
676,5077,6242.929444166109,0.8,0.048601370229436086,0.01,5,1e-12,7.179702655949409e-12,1
677,5082,6393.274302309437,0.8,0.0534615072523797,0.01,5,1e-12,7.060179113798497e-12,1
678,5087,6634.152551551127,0.2,0.0534615072523797,0.01,5,1e-12,6.792775175322475e-12,1
679,5092,6740.428912470601,0.0,0.04811535652714173,0.011000000000000001,5,1e-12,6.743984958995904e-12,1
680,5097,6976.457163453954,0.4,0.04811535652714173,0.011000000000000001,5,1e-12,6.651389809639663e-12,1
681,5102,7115.007871456352,0.8,0.05292689217985591,0.01,5,1e-12,6.6072567050737336e-12,1
682,5107,7182.408636389655,0.4,0.05292689217985591,0.01,5,1e-12,6.503685646925512e-12,1
683,5112,6934.182607113456,0.2,0.05292689217985591,0.01,5,1e-12,6.577944749954424e-12,1
684,5117,6826.245707251925,0.4,0.05292689217985591,0.01,5,1e-12,6.368310160205672e-12,1
685,5122,6591.16136185502,0.6,0.05821958139784151,0.01,5,1e-12,6.171445338486224e-12,1
686,5127,6309.717075586283,0.8,0.06404153953762566,0.01,5,1e-12,5.93729945677892e-12,1
687,5132,6212.823090645585,0.4,0.06404153953762566,0.01,5,1e-12,5.879090872234721e-12,1
688,5137,6134.493824093153,0.6,0.07044569349138824,0.01,5,1e-12,5.639469402862336e-12,1
689,5142,6134.462366276329,0.4,0.07044569349138824,0.01,5,1e-12,6.7961317116179026e-12,1
690,5147,6355.237709257371,1.0,0.07749026284052707,0.01,5,1e-12,7.238002038170112e-12,1
691,5152,6601.163384312179,1.0,0.08523928912457979,0.01,5,1e-12,6.9363842567525944e-12,1
692,5157,6794.801816762442,0.8,0.09376321803703777,0.01,5,1e-12,6.6423588741615924e-12,1
693,5162,6889.292277552817,0.6,0.10313953984074156,0.01,5,1e-12,6.553149121129044e-12,1
